RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
25,8.354,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
26,8.266,319767.000,0.000,[-1.732016740880093 0.7552428046570503 2.6598696433114988 7.563726724082329 0.21653114143607866 7.848131903611344 6.15991088132244 -4.6375799639784026 -3.0970777732466566 -2.572810789502832 11.985509338146109 -6.548042981214367 4.749749771487111 1.5402494770126678 -6.024049343763978 1.123222619436473 1.6340937203518124 -0.392865542435886 10.964864723371909 -11.932516763306204]
27,8.174,326554.000,0.000,[-0.0771605816121752 4.8610349424395745 2.0920907325551337 12.29623029016461 -0.4247627038791202 11.225480057245855 6.476088587275815 -4.334072773790968 0.7982830832491994 -4.203025798280853 12.41034919199311 -7.94774223509679 1.6416070926415278 0.6903457742389922 -7.453817614391099 1.9540651576279549 -0.1680279040932946 -1.9252443160426989 5.8051893912481685 -3.752441230693666]
28,8.746,337340.000,0.000,[2.138838024513409 7.991839614392924 5.325985700358882 15.028643484974925 -2.1614569777217403 14.203747606608419 11.776944534101842 -13.259218771976375 -2.393294517106346 -0.7621865663936278 19.25476953588765 -7.370920510896622 6.624760950913803 -0.14703913603795726 -10.747838490359548 1.8848581786349614 -3.995782478586331 -3.976337163953483 7.634015859123803 -1.2366171274586506]
29,8.846,337340.000,0.000,[2.138838024513409 7.991839614392924 5.325985700358882 15.028643484974925 -2.1614569777217403 14.203747606608419 11.776944534101842 -13.259218771976375 -2.393294517106346 -0.7621865663936278 19.25476953588765 -7.370920510896622 6.624760950913803 -0.14703913603795726 -10.747838490359548 1.8848581786349614 -3.995782478586331 -3.976337163953483 7.634015859123803 -1.2366171274586506]
30,8.855,367201.000,0.000,[0.6388879874706899 8.65615409250245 7.861281499720569 9.178052100483784 -1.4657702640474675 11.835889946810674 15.102713453921186 -6.06147240802402 -0.7366572520606365 -0.34713027744884073 11.684985027101346 -9.835394879926476 2.4212109067885867 -5.652587440462966 -10.22785989614777 2.906341837834512 -2.5210457340056163 -5.756922653554526 10.570169902623626 -5.2744278640747355]
31,9.283,367201.000,0.000,[0.6388879874706899 8.65615409250245 7.861281499720569 9.178052100483784 -1.4657702640474675 11.835889946810674 15.102713453921186 -6.06147240802402 -0.7366572520606365 -0.34713027744884073 11.684985027101346 -9.835394879926476 2.4212109067885867 -5.652587440462966 -10.22785989614777 2.906341837834512 -2.5210457340056163 -5.756922653554526 10.570169902623626 -5.2744278640747355]
32,8.872,372359.000,0.000,[0.43046970372911453 6.324297720129009 9.850934484041368 8.443845946706666 1.3944409639042346 7.848151422826264 10.376487086999209 -2.6209068789873604 -3.096858033115481 -2.6997080835499356 9.050384140010184 -7.769129770679856 5.29187154314476 -9.513918927398173 -10.178102540773594 1.8389498312076358 -0.2847284600755362 -1.7253028453142631 12.638730019292126 -5.225471596309244]
33,7.687,372359.000,0.000,[0.43046970372911453 6.324297720129009 9.850934484041368 8.443845946706666 1.3944409639042346 7.848151422826264 10.376487086999209 -2.6209068789873604 -3.096858033115481 -2.6997080835499356 9.050384140010184 -7.769129770679856 5.29187154314476 -9.513918927398173 -10.178102540773594 1.8389498312076358 -0.2847284600755362 -1.7253028453142631 12.638730019292126 -5.225471596309244]
34,8.116,372359.000,0.000,[0.43046970372911453 6.324297720129009 9.850934484041368 8.443845946706666 1.3944409639042346 7.848151422826264 10.376487086999209 -2.6209068789873604 -3.096858033115481 -2.6997080835499356 9.050384140010184 -7.769129770679856 5.29187154314476 -9.513918927398173 -10.178102540773594 1.8389498312076358 -0.2847284600755362 -1.7253028453142631 12.638730019292126 -5.225471596309244]
