RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
seed: -1
numGames: -1
numLines: 130
maxDropRem: 3
startingLines: 0
startingLevel: 18
averageAmount: 50
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
58,81.465,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
59,77.828,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
60,68.313,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
61,77.439,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
62,86.539,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
63,71.500,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
64,68.742,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
65,82.915,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
66,80.395,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
67,67.782,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
