RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, dimensions=21, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
seed: -1
numGames: -1
numLines: 130
maxDropRem: 3
startingLines: 0
startingLevel: 18
averageAmount: 50
========
MoveEvaluatorGroup used: Edge

iteration,time_taken,train_score,eval_score,vector
22,13.947,438634.000,0.000,[-2.067990683922986 12.097281935899463 -0.34160390948386254 14.478362927198987 -7.287612201326795 6.4855413449615895 9.605344169085416 -1.0605678966524152 0.00902395791914401 5.052950386510676 9.83998552448802 -15.744061833276348 -2.3453986741066295 -15.310973941192916 2.2034911621586715 1.3570481409957789 1.2447590195999536 3.4723447417061353 -1.3327869403206116 -2.637158496405978 -2.0142011559166972]
23,13.880,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
24,14.685,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
25,14.333,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
26,13.774,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
27,15.661,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
28,15.695,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
29,13.841,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
30,14.232,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
31,16.559,444053.000,0.000,[-2.5540637971902678 11.302722455831345 0.8377080662503644 13.004897115980167 -8.177608971301142 6.925231875687074 10.088012474039177 -1.633744067490647 -0.10281431110714845 6.215609112473774 10.022586866585847 -14.873776748301548 -2.144310101831738 -14.234606341751768 2.0351587923599155 1.3434371558486418 0.7574083044624318 -0.1718377314864128 0.3968710065605374 -1.3415209926111853 -4.711286856546745]
