RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: 3
numGames: -1
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: BothLinearAdv

iteration,time_taken,train_score,eval_score,vector
43,10.973,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
44,12.357,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
45,11.768,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
46,10.826,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
47,11.127,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
48,11.564,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
49,12.993,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
50,11.707,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
51,10.666,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
52,12.929,421076.000,0.000,[-9.630912643648095 6.580278218608045 13.315585526942176 -8.341008498132139 4.226408352849902 14.975945687520177 19.170535611164958 -13.830424764216989 7.585023559422055 6.991559606861198 13.526456807019969 -3.717174211770052 14.86315291035391 6.410908975033788 -13.722573036590664 1.2589025412090384 -1.6150840445368555 5.1072709537748935 -5.611646242746358 -5.686501728228045 6.369771986306078 4.728402744240495 -11.83079829312586 3.4722160009941962]
