RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: 2
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
36,7.483,372333.000,0.000,[-7.288636398891924 9.285551209445988 4.012571154566029 -2.4367651124781284 2.917051153722077 5.96551248665077 2.0710274581985577 -2.002271421995278 1.8797327437243654 6.999454086846291 11.58273382914043 -6.354069144903246 -3.040113018354152 -7.257787857469186 -6.6733220355872405 1.4725848134928743 2.321937554866752 1.868015669196637 2.1876039150494533 -5.697663109312085]
37,8.513,372333.000,0.000,[-7.288636398891924 9.285551209445988 4.012571154566029 -2.4367651124781284 2.917051153722077 5.96551248665077 2.0710274581985577 -2.002271421995278 1.8797327437243654 6.999454086846291 11.58273382914043 -6.354069144903246 -3.040113018354152 -7.257787857469186 -6.6733220355872405 1.4725848134928743 2.321937554866752 1.868015669196637 2.1876039150494533 -5.697663109312085]
38,9.223,375313.000,0.000,[-8.07255211786039 6.307166904684538 1.8737857388378734 1.5883058073573224 4.748042148377261 6.819301225887477 5.079572608461159 -2.9029681258288713 0.0173308353675361 4.777415789527801 12.922073344019871 -2.677581925424752 -3.453633166109844 -9.20049046701147 -9.163030147156686 1.2650475598929456 -1.3731935525058288 -2.419011022524895 2.8548031490032333 -2.9307504295834708]
39,7.802,375313.000,0.000,[-8.07255211786039 6.307166904684538 1.8737857388378734 1.5883058073573224 4.748042148377261 6.819301225887477 5.079572608461159 -2.9029681258288713 0.0173308353675361 4.777415789527801 12.922073344019871 -2.677581925424752 -3.453633166109844 -9.20049046701147 -9.163030147156686 1.2650475598929456 -1.3731935525058288 -2.419011022524895 2.8548031490032333 -2.9307504295834708]
40,7.963,379806.000,0.000,[-7.125415227774851 10.434464640437334 -1.0106724615199978 7.844100465017684 10.162965218531491 5.078212954635555 7.26834680948726 2.8250204316108865 2.8977535052010293 5.330122839620461 10.213154505935991 -0.9581048939470427 -5.644098139862939 -12.466034308349428 -13.052092120500994 1.619966021815154 0.970063826253992 -0.10675160066228573 3.1949196193915146 -3.408726013731543]
41,8.520,379806.000,0.000,[-7.125415227774851 10.434464640437334 -1.0106724615199978 7.844100465017684 10.162965218531491 5.078212954635555 7.26834680948726 2.8250204316108865 2.8977535052010293 5.330122839620461 10.213154505935991 -0.9581048939470427 -5.644098139862939 -12.466034308349428 -13.052092120500994 1.619966021815154 0.970063826253992 -0.10675160066228573 3.1949196193915146 -3.408726013731543]
42,7.881,383466.000,0.000,[-7.293043292426169 7.781237836298722 0.24299076185020563 8.28076295412576 9.375469542046927 7.335845673353135 11.07126984077962 -0.7703434913256608 -1.410205457654171 6.082205958825396 12.522073344019873 2.181410015366882 -7.4359188040868 -6.453203842056542 -12.222753153584987 1.0573625865849952 -0.9731935525058297 -4.343381285553263 7.35279749243992 -3.398048979705667]
43,8.176,383466.000,0.000,[-7.293043292426169 7.781237836298722 0.24299076185020563 8.28076295412576 9.375469542046927 7.335845673353135 11.07126984077962 -0.7703434913256608 -1.410205457654171 6.082205958825396 12.522073344019873 2.181410015366882 -7.4359188040868 -6.453203842056542 -12.222753153584987 1.0573625865849952 -0.9731935525058297 -4.343381285553263 7.35279749243992 -3.398048979705667]
44,9.114,383466.000,0.000,[-7.293043292426169 7.781237836298722 0.24299076185020563 8.28076295412576 9.375469542046927 7.335845673353135 11.07126984077962 -0.7703434913256608 -1.410205457654171 6.082205958825396 12.522073344019873 2.181410015366882 -7.4359188040868 -6.453203842056542 -12.222753153584987 1.0573625865849952 -0.9731935525058297 -4.343381285553263 7.35279749243992 -3.398048979705667]
45,8.825,383466.000,0.000,[-7.293043292426169 7.781237836298722 0.24299076185020563 8.28076295412576 9.375469542046927 7.335845673353135 11.07126984077962 -0.7703434913256608 -1.410205457654171 6.082205958825396 12.522073344019873 2.181410015366882 -7.4359188040868 -6.453203842056542 -12.222753153584987 1.0573625865849952 -0.9731935525058297 -4.343381285553263 7.35279749243992 -3.398048979705667]
