RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinearAdvVar

iteration,time_taken,train_score,eval_score,vector
21,8.100,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
22,8.980,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
23,9.035,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
24,8.245,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
25,8.819,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
26,8.000,355638.000,0.000,[1.2821966677787362 12.564544904075975 3.7647378611492277 8.781777951911394 2.514878449162834 6.592603140031917 1.4891392857125823 -3.44093897366912 7.835517180983622 2.3728938197803022 11.055840963234168 -4.95071969499975 4.876862091130262 -7.344249716401286 -8.626798999385338 1.7506665658368177 -2.03522625083672 -2.1033870142272244 1.5198034566395817 -2.7986255693292037 0.8094242900620929 0.082054085315316 4.62589783975517 0.7273090451417552]
27,8.604,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
28,9.566,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
29,7.563,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
30,7.152,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
