RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=22, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: WellLocationsNotBoth

iteration,time_taken,train_score,eval_score,vector
27,5.572,436747.000,0.000,[5.341966167603206 19.16638137887797 16.405875877671132 1.7081826971475464 23.059281564052398 24.211170062315787 5.610073266715755 -2.1461076102934746 12.02017041926103 -9.540365069516916 26.23995497708971 -8.825212387870314 -2.7890573777641894 -9.105839436798451 -33.5506330535422 4.412125188042519 -4.407887544949294 5.031178042420194 0.8074874014962958 -9.67085771420175 13.103807918220518 1.577767518924087]
28,6.200,441289.000,0.000,[2.990366799514394 17.490464418196755 11.702435674895579 5.469173281021537 22.349735381945226 22.941926740575767 6.262305487414166 -2.8179445080196914 10.731614160681662 -6.881639187691604 24.53994159234189 -8.198433307831529 -0.44403455418777593 -3.8111813379069845 -33.28531016701533 4.077342903356833 -1.2859825106436338 5.665057498075091 -0.4480663961776119 -7.309341535238407 15.089811890992657 6.027190447403608]
29,6.042,441289.000,0.000,[2.990366799514394 17.490464418196755 11.702435674895579 5.469173281021537 22.349735381945226 22.941926740575767 6.262305487414166 -2.8179445080196914 10.731614160681662 -6.881639187691604 24.53994159234189 -8.198433307831529 -0.44403455418777593 -3.8111813379069845 -33.28531016701533 4.077342903356833 -1.2859825106436338 5.665057498075091 -0.4480663961776119 -7.309341535238407 15.089811890992657 6.027190447403608]
30,5.526,441289.000,0.000,[2.990366799514394 17.490464418196755 11.702435674895579 5.469173281021537 22.349735381945226 22.941926740575767 6.262305487414166 -2.8179445080196914 10.731614160681662 -6.881639187691604 24.53994159234189 -8.198433307831529 -0.44403455418777593 -3.8111813379069845 -33.28531016701533 4.077342903356833 -1.2859825106436338 5.665057498075091 -0.4480663961776119 -7.309341535238407 15.089811890992657 6.027190447403608]
31,5.354,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
32,6.006,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
33,5.711,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
34,5.071,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
35,5.224,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
36,6.393,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
